period_date,cbsa_code,unemployment_rate
2021-02-01,20020,3.8
2021-01-01,20020,4.2
2020-12-01,20020,3.9
2020-11-01,20020,4.2
2020-10-01,20020,4.3
2020-09-01,20020,5.3
2020-08-01,20020,5.6
2020-07-01,20020,6.7
2020-06-01,20020,7.6
2020-05-01,20020,8.3
2020-04-01,20020,9.9
2020-03-01,20020,3.6
2020-02-01,20020,3.2
2020-01-01,20020,3.5
2019-12-01,20020,2.8
2019-11-01,20020,2.7
2019-10-01,20020,2.7
2019-09-01,20020,2.8
2019-08-01,20020,3.3
2019-07-01,20020,3.2
2019-06-01,20020,3.4
2019-05-01,20020,2.7
2019-04-01,20020,2.8
2019-03-01,20020,3.5
2019-02-01,20020,3.9
2019-01-01,20020,4.4
2018-12-01,20020,3.7
2018-11-01,20020,3.5
2018-10-01,20020,3.8
2018-09-01,20020,3.8
2018-08-01,20020,4.2
2018-07-01,20020,4.2
2018-06-01,20020,4.5
2018-05-01,20020,3.5
2018-04-01,20020,3.6
2018-03-01,20020,4.0
2018-02-01,20020,4.4
2018-01-01,20020,4.5
2017-12-01,20020,3.8
2017-11-01,20020,3.8
2017-10-01,20020,3.8
2017-09-01,20020,4.0
2017-08-01,20020,4.4
2017-07-01,20020,4.4
2017-06-01,20020,4.7
2017-05-01,20020,4.1
2017-04-01,20020,4.2
2017-03-01,20020,4.8
2017-02-01,20020,5.5
2017-01-01,20020,5.9
2016-12-01,20020,5.3
2016-11-01,20020,5.2
2016-10-01,20020,5.6
2016-09-01,20020,5.8
2016-08-01,20020,5.8
2016-07-01,20020,5.7
2016-06-01,20020,5.9
2016-05-01,20020,5.3
2016-04-01,20020,5.4
2016-03-01,20020,5.9
2016-02-01,20020,6.1
2016-01-01,20020,6.2
2015-12-01,20020,5.8
2015-11-01,20020,5.9
2015-10-01,20020,6.0
2015-09-01,20020,6.2
2015-08-01,20020,6.4
2015-07-01,20020,6.8
2015-06-01,20020,6.5
2015-05-01,20020,6.1
2015-04-01,20020,5.7
2015-03-01,20020,6.1
2015-02-01,20020,6.6
2015-01-01,20020,6.8
2025-11-01,20100,5.8
2025-09-01,20100,5.4
2025-08-01,20100,5.9
2025-07-01,20100,5.4
2025-06-01,20100,4.9
2025-05-01,20100,4.1
2025-04-01,20100,4.2
2025-03-01,20100,4.5
2025-02-01,20100,4.4
2025-01-01,20100,4.2
2024-12-01,20100,3.4
2024-11-01,20100,3.4
2024-10-01,20100,3.6
2024-09-01,20100,3.6
2024-08-01,20100,4.7
2024-07-01,20100,4.8
2024-06-01,20100,4.6
2024-05-01,20100,3.7
2024-04-01,20100,3.7
2024-03-01,20100,4.2
2024-02-01,20100,4.2
2024-01-01,20100,4.2
2023-12-01,20100,3.6
2023-11-01,20100,3.6
2023-10-01,20100,4.1
2023-09-01,20100,3.9
2023-08-01,20100,4.8
2023-07-01,20100,4.6
2023-06-01,20100,4.6
2023-05-01,20100,3.8
2023-04-01,20100,3.8
2023-03-01,20100,4.2
2023-02-01,20100,4.4
2023-01-01,20100,4.4
2022-12-01,20100,3.8
2022-11-01,20100,4.0
2022-10-01,20100,4.4
2022-09-01,20100,4.2
2022-08-01,20100,5.2
2022-07-01,20100,5.0
2022-06-01,20100,5.2
2022-05-01,20100,4.2
2022-04-01,20100,4.4
2022-03-01,20100,4.7
2022-02-01,20100,4.9
2022-01-01,20100,5.4
2021-12-01,20100,4.2
2021-11-01,20100,4.5
2021-10-01,20100,5.0
2021-09-01,20100,5.3
2021-08-01,20100,6.4
2021-07-01,20100,7.0
2021-06-01,20100,7.9
2021-05-01,20100,6.0
2021-04-01,20100,6.3
2021-03-01,20100,6.5
2021-02-01,20100,6.5
2021-01-01,20100,6.4
2020-12-01,20100,5.5
2020-11-01,20100,4.8
2020-10-01,20100,5.0
2020-09-01,20100,8.1
2020-08-01,20100,8.0
2020-07-01,20100,8.6
2020-06-01,20100,13.8
2020-05-01,20100,14.1
2020-04-01,20100,13.1
2020-03-01,20100,5.9
2020-02-01,20100,3.7
2020-01-01,20100,4.0
2019-12-01,20100,3.1
2019-11-01,20100,3.2
2019-10-01,20100,3.6
2019-09-01,20100,3.6
2019-08-01,20100,4.5
2019-07-01,20100,4.5
2019-06-01,20100,4.3
2019-05-01,20100,3.3
2019-04-01,20100,3.3
2019-03-01,20100,3.8
2019-02-01,20100,3.8
2019-01-01,20100,4.0
2018-12-01,20100,3.1
2018-11-01,20100,2.9
2018-10-01,20100,3.2
2018-09-01,20100,3.5
2018-08-01,20100,4.3
2018-07-01,20100,4.4
2018-06-01,20100,4.5
2018-05-01,20100,3.4
2018-04-01,20100,3.8
2018-03-01,20100,4.2
2018-02-01,20100,4.4
2018-01-01,20100,4.5
2017-12-01,20100,3.7
2017-11-01,20100,3.7
2017-10-01,20100,4.1
2017-09-01,20100,4.2
2017-08-01,20100,5.2
2017-07-01,20100,5.2
2017-06-01,20100,5.0
2017-05-01,20100,4.3
2017-04-01,20100,4.4
2017-03-01,20100,4.6
2017-02-01,20100,5.0
2017-01-01,20100,5.0
2016-12-01,20100,4.1
2016-11-01,20100,4.0
2016-10-01,20100,4.6
2016-09-01,20100,4.6
2016-08-01,20100,5.1
2016-07-01,20100,5.1
2016-06-01,20100,5.1
2016-05-01,20100,4.3
2016-04-01,20100,4.4
2016-03-01,20100,4.7
2016-02-01,20100,4.7
2016-01-01,20100,4.9
2015-12-01,20100,4.4
2015-11-01,20100,4.4
2015-10-01,20100,5.0
2015-09-01,20100,5.1
2015-08-01,20100,5.8
2015-07-01,20100,5.9
2015-06-01,20100,5.8
2015-05-01,20100,5.4
2015-04-01,20100,5.3
2015-03-01,20100,5.5
2015-02-01,20100,5.7
2015-01-01,20100,5.9
2025-11-01,20220,2.9
2025-09-01,20220,3.0
2025-08-01,20220,3.9
2025-07-01,20220,4.0
2025-06-01,20220,3.7
2025-05-01,20220,3.5
2025-04-01,20220,3.2
2025-03-01,20220,4.0
2025-02-01,20220,4.1
2025-01-01,20220,4.2
2024-12-01,20220,3.4
2024-11-01,20220,3.5
2024-10-01,20220,3.1
2024-09-01,20220,2.9
2024-08-01,20220,3.7
2024-07-01,20220,4.2
2024-06-01,20220,3.2
2024-05-01,20220,2.8
2024-04-01,20220,2.2
2024-03-01,20220,2.9
2024-02-01,20220,3.4
2024-01-01,20220,3.9
2023-12-01,20220,2.8
2023-11-01,20220,2.5
2023-10-01,20220,2.8
2023-09-01,20220,2.7
2023-08-01,20220,3.1
2023-07-01,20220,3.0
2023-06-01,20220,3.0
2023-05-01,20220,2.8
2023-04-01,20220,2.3
2023-03-01,20220,3.3
2023-02-01,20220,3.6
2023-01-01,20220,4.0
2022-12-01,20220,3.1
2022-11-01,20220,2.8
2022-10-01,20220,3.3
2022-09-01,20220,2.9
2022-08-01,20220,3.1
2022-07-01,20220,3.1
2022-06-01,20220,2.8
2022-05-01,20220,2.4
2022-04-01,20220,2.3
2022-03-01,20220,3.2
2022-02-01,20220,3.4
2022-01-01,20220,4.2
2021-12-01,20220,3.0
2021-11-01,20220,2.8
2021-10-01,20220,3.3
2021-09-01,20220,3.1
2021-08-01,20220,4.1
2021-07-01,20220,4.3
2021-06-01,20220,4.8
2021-05-01,20220,4.3
2021-04-01,20220,4.3
2021-03-01,20220,5.0
2021-02-01,20220,5.4
2021-01-01,20220,5.8
2020-12-01,20220,4.6
2020-11-01,20220,4.2
2020-10-01,20220,3.9
2020-09-01,20220,4.7
2020-08-01,20220,5.2
2020-07-01,20220,6.8
2020-06-01,20220,7.8
2020-05-01,20220,10.9
2020-04-01,20220,12.5
2020-03-01,20220,3.8
2020-02-01,20220,3.2
2020-01-01,20220,3.9
2019-12-01,20220,2.9
2019-11-01,20220,2.3
2019-10-01,20220,2.2
2019-09-01,20220,2.1
2019-08-01,20220,2.7
2019-07-01,20220,2.8
2019-06-01,20220,2.5
2019-05-01,20220,2.2
2019-04-01,20220,2.2
2019-03-01,20220,3.3
2019-02-01,20220,3.2
2019-01-01,20220,3.8
2018-12-01,20220,2.7
2018-11-01,20220,2.0
2018-10-01,20220,1.8
2018-09-01,20220,1.9
2018-08-01,20220,2.3
2018-07-01,20220,2.5
2018-06-01,20220,2.4
2018-05-01,20220,2.1
2018-04-01,20220,2.4
2018-03-01,20220,3.1
2018-02-01,20220,3.4
2018-01-01,20220,4.0
2017-12-01,20220,3.0
2017-11-01,20220,2.4
2017-10-01,20220,2.1
2017-09-01,20220,2.5
2017-08-01,20220,3.1
2017-07-01,20220,3.1
2017-06-01,20220,2.9
2017-05-01,20220,2.8
2017-04-01,20220,2.6
2017-03-01,20220,3.7
2017-02-01,20220,4.0
2017-01-01,20220,4.7
2016-12-01,20220,3.5
2016-11-01,20220,2.7
2016-10-01,20220,3.0
2016-09-01,20220,3.2
2016-08-01,20220,3.7
2016-07-01,20220,3.8
2016-06-01,20220,3.8
2016-05-01,20220,3.3
2016-04-01,20220,3.2
2016-03-01,20220,4.2
2016-02-01,20220,4.6
2016-01-01,20220,5.0
2015-12-01,20220,3.8
2015-11-01,20220,3.1
2015-10-01,20220,3.1
2015-09-01,20220,3.1
2015-08-01,20220,3.4
2015-07-01,20220,3.6
2015-06-01,20220,3.6
2015-05-01,20220,3.3
2015-04-01,20220,3.1
2015-03-01,20220,4.2
2015-02-01,20220,4.5
2015-01-01,20220,4.9
2025-11-01,20260,4.5
2025-09-01,20260,3.9
2025-08-01,20260,4.7
2025-07-01,20260,4.7
2025-06-01,20260,4.7
2025-05-01,20260,3.8
2025-04-01,20260,4.1
2025-03-01,20260,4.9
2025-02-01,20260,4.9
2025-01-01,20260,4.5
2024-12-01,20260,3.2
2024-11-01,20260,2.8
2024-10-01,20260,2.5
2024-09-01,20260,2.7
2024-08-01,20260,3.6
2024-07-01,20260,3.9
2024-06-01,20260,4.1
2024-05-01,20260,3.3
2024-04-01,20260,3.6
2024-03-01,20260,4.2
2024-02-01,20260,4.4
2024-01-01,20260,4.0
2023-12-01,20260,3.2
2023-11-01,20260,2.5
2023-10-01,20260,2.6
2023-09-01,20260,2.6
2023-08-01,20260,3.3
2023-07-01,20260,3.4
2023-06-01,20260,3.8
2023-05-01,20260,3.5
2023-04-01,20260,3.7
2023-03-01,20260,4.2
2023-02-01,20260,4.4
2023-01-01,20260,4.1
2022-12-01,20260,3.5
2022-11-01,20260,2.9
2022-10-01,20260,2.5
2022-09-01,20260,2.5
2022-08-01,20260,3.2
2022-07-01,20260,3.1
2022-06-01,20260,3.4
2022-05-01,20260,3.0
2022-04-01,20260,3.1
2022-03-01,20260,3.8
2022-02-01,20260,4.1
2022-01-01,20260,4.3
2021-12-01,20260,3.4
2021-11-01,20260,3.0
2021-10-01,20260,2.9
2021-09-01,20260,3.2
2021-08-01,20260,3.9
2021-07-01,20260,4.0
2021-06-01,20260,4.7
2021-05-01,20260,4.0
2021-04-01,20260,4.8
2021-03-01,20260,5.3
2021-02-01,20260,5.7
2021-01-01,20260,5.9
2020-12-01,20260,6.0
2020-11-01,20260,5.1
2020-10-01,20260,5.2
2020-09-01,20260,6.3
2020-08-01,20260,7.2
2020-07-01,20260,9.5
2020-06-01,20260,11.0
2020-05-01,20260,13.9
2020-04-01,20260,12.5
2020-03-01,20260,5.9
2020-02-01,20260,5.0
2020-01-01,20260,5.0
2019-12-01,20260,4.4
2019-11-01,20260,3.9
2019-10-01,20260,3.3
2019-09-01,20260,3.2
2019-08-01,20260,4.0
2019-07-01,20260,4.2
2019-06-01,20260,4.3
2019-05-01,20260,3.8
2019-04-01,20260,4.1
2019-03-01,20260,4.8
2019-02-01,20260,4.9
2019-01-01,20260,5.2
2018-12-01,20260,4.2
2018-11-01,20260,3.4
2018-10-01,20260,2.9
2018-09-01,20260,2.9
2018-08-01,20260,3.5
2018-07-01,20260,3.7
2018-06-01,20260,4.1
2018-05-01,20260,3.6
2018-04-01,20260,4.1
2018-03-01,20260,4.8
2018-02-01,20260,5.0
2018-01-01,20260,4.9
2017-12-01,20260,4.3
2017-11-01,20260,3.8
2017-10-01,20260,3.1
2017-09-01,20260,3.4
2017-08-01,20260,4.4
2017-07-01,20260,4.4
2017-06-01,20260,4.8
2017-05-01,20260,4.4
2017-04-01,20260,5.1
2017-03-01,20260,5.7
2017-02-01,20260,6.0
2017-01-01,20260,6.2
2016-12-01,20260,5.4
2016-11-01,20260,4.9
2016-10-01,20260,4.7
2016-09-01,20260,4.8
2016-08-01,20260,5.5
2016-07-01,20260,5.5
2016-06-01,20260,5.9
2016-05-01,20260,5.1
2016-04-01,20260,6.2
2016-03-01,20260,6.8
2016-02-01,20260,6.4
2016-01-01,20260,6.4
2015-12-01,20260,5.7
2015-11-01,20260,5.0
2015-10-01,20260,4.4
2015-09-01,20260,4.4
2015-08-01,20260,4.5
2015-07-01,20260,5.0
2015-06-01,20260,5.3
2015-05-01,20260,4.7
2015-04-01,20260,5.0
2015-03-01,20260,5.4
2015-02-01,20260,5.5
2015-01-01,20260,5.4
2025-11-01,20500,3.8
2025-09-01,20500,3.4
2025-08-01,20500,3.7
2025-07-01,20500,3.5
2025-06-01,20500,3.6
2025-05-01,20500,3.3
2025-04-01,20500,3.0
2025-03-01,20500,3.2
2025-02-01,20500,3.1
2025-01-01,20500,3.3
2024-12-01,20500,2.9
2024-11-01,20500,3.2
2024-10-01,20500,2.9
2024-09-01,20500,2.9
2024-08-01,20500,3.6
2024-07-01,20500,3.7
2024-06-01,20500,3.5
2024-05-01,20500,3.1
2024-04-01,20500,2.8
2024-03-01,20500,3.3
2024-02-01,20500,3.3
2024-01-01,20500,3.2
2023-12-01,20500,2.9
2023-11-01,20500,3.1
2023-10-01,20500,3.1
2023-09-01,20500,3.0
2023-08-01,20500,3.5
2023-07-01,20500,3.3
2023-06-01,20500,3.3
2023-05-01,20500,3.1
2023-04-01,20500,2.7
2023-03-01,20500,3.1
2023-02-01,20500,3.2
2023-01-01,20500,3.3
2022-12-01,20500,2.9
2022-11-01,20500,3.2
2022-10-01,20500,3.3
2022-09-01,20500,3.0
2022-08-01,20500,3.7
2022-07-01,20500,3.5
2022-06-01,20500,3.6
2022-05-01,20500,3.2
2022-04-01,20500,2.9
2022-03-01,20500,3.1
2022-02-01,20500,3.3
2022-01-01,20500,3.5
2021-12-01,20500,2.8
2021-11-01,20500,3.3
2021-10-01,20500,3.5
2021-09-01,20500,3.5
2021-08-01,20500,4.2
2021-07-01,20500,4.4
2021-06-01,20500,4.7
2021-05-01,20500,4.3
2021-04-01,20500,4.2
2021-03-01,20500,4.6
2021-02-01,20500,5.1
2021-01-01,20500,5.3
2020-12-01,20500,5.0
2020-11-01,20500,4.8
2020-10-01,20500,4.8
2020-09-01,20500,5.5
2020-08-01,20500,6.2
2020-07-01,20500,8.2
2020-06-01,20500,8.8
2020-05-01,20500,9.7
2020-04-01,20500,10.6
2020-03-01,20500,4.1
2020-02-01,20500,3.3
2020-01-01,20500,3.4
2019-12-01,20500,3.0
2019-11-01,20500,3.1
2019-10-01,20500,3.2
2019-09-01,20500,3.1
2019-08-01,20500,3.8
2019-07-01,20500,3.8
2019-06-01,20500,3.8
2019-05-01,20500,3.5
2019-04-01,20500,3.2
2019-03-01,20500,3.7
2019-02-01,20500,3.7
2019-01-01,20500,4.0
2018-12-01,20500,3.5
2018-11-01,20500,3.4
2018-10-01,20500,3.3
2018-09-01,20500,3.1
2018-08-01,20500,3.7
2018-07-01,20500,3.8
2018-06-01,20500,3.9
2018-05-01,20500,3.4
2018-04-01,20500,3.3
2018-03-01,20500,3.7
2018-02-01,20500,3.9
2018-01-01,20500,3.9
2017-12-01,20500,3.6
2017-11-01,20500,3.7
2017-10-01,20500,3.6
2017-09-01,20500,3.7
2017-08-01,20500,4.3
2017-07-01,20500,4.3
2017-06-01,20500,4.2
2017-05-01,20500,3.9
2017-04-01,20500,3.7
2017-03-01,20500,4.1
2017-02-01,20500,4.3
2017-01-01,20500,4.6
2016-12-01,20500,4.1
2016-11-01,20500,4.3
2016-10-01,20500,4.3
2016-09-01,20500,4.3
2016-08-01,20500,4.7
2016-07-01,20500,4.8
2016-06-01,20500,4.8
2016-05-01,20500,4.3
2016-04-01,20500,4.2
2016-03-01,20500,4.6
2016-02-01,20500,4.7
2016-01-01,20500,4.8
2015-12-01,20500,4.5
2015-11-01,20500,4.7
2015-10-01,20500,4.7
2015-09-01,20500,4.6
2015-08-01,20500,5.3
2015-07-01,20500,5.5
2015-06-01,20500,5.3
2015-05-01,20500,5.2
2015-04-01,20500,4.6
2015-03-01,20500,4.9
2015-02-01,20500,4.9
2015-01-01,20500,5.1
2025-11-01,20740,2.5
2025-09-01,20740,2.5
2025-08-01,20740,3.1
2025-07-01,20740,3.0
2025-06-01,20740,2.9
2025-05-01,20740,3.0
2025-04-01,20740,3.2
2025-03-01,20740,3.9
2025-02-01,20740,3.8
2025-01-01,20740,3.8
2024-12-01,20740,3.0
2024-11-01,20740,2.5
2024-10-01,20740,2.3
2024-09-01,20740,2.4
2024-08-01,20740,2.8
2024-07-01,20740,3.0
2024-06-01,20740,3.1
2024-05-01,20740,2.6
2024-04-01,20740,2.8
2024-03-01,20740,3.5
2024-02-01,20740,3.6
2024-01-01,20740,3.3
2023-12-01,20740,2.5
2023-11-01,20740,2.2
2023-10-01,20740,2.3
2023-09-01,20740,2.5
2023-08-01,20740,3.1
2023-07-01,20740,2.8
2023-06-01,20740,3.2
2023-05-01,20740,2.4
2023-04-01,20740,2.7
2023-03-01,20740,3.3
2023-02-01,20740,3.5
2023-01-01,20740,3.2
2022-12-01,20740,2.4
2022-11-01,20740,2.1
2022-10-01,20740,1.9
2022-09-01,20740,2.2
2022-08-01,20740,2.7
2022-07-01,20740,2.8
2022-06-01,20740,3.0
2022-05-01,20740,2.3
2022-04-01,20740,2.8
2022-03-01,20740,3.5
2022-02-01,20740,3.7
2022-01-01,20740,3.6
2021-12-01,20740,2.4
2021-11-01,20740,2.1
2021-10-01,20740,2.2
2021-09-01,20740,2.5
2021-08-01,20740,3.2
2021-07-01,20740,3.4
2021-06-01,20740,4.0
2021-05-01,20740,3.3
2021-04-01,20740,3.9
2021-03-01,20740,4.9
2021-02-01,20740,5.3
2021-01-01,20740,5.0
2020-12-01,20740,4.6
2020-11-01,20740,4.0
2020-10-01,20740,3.7
2020-09-01,20740,4.4
2020-08-01,20740,5.6
2020-07-01,20740,7.4
2020-06-01,20740,8.5
2020-05-01,20740,9.5
2020-04-01,20740,12.6
2020-03-01,20740,4.2
2020-02-01,20740,3.7
2020-01-01,20740,3.9
2019-12-01,20740,3.1
2019-11-01,20740,2.4
2019-10-01,20740,2.4
2019-09-01,20740,2.6
2019-08-01,20740,3.1
2019-07-01,20740,3.4
2019-06-01,20740,3.6
2019-05-01,20740,2.9
2019-04-01,20740,3.2
2019-03-01,20740,3.8
2019-02-01,20740,3.9
2019-01-01,20740,4.0
2018-12-01,20740,2.9
2018-11-01,20740,2.3
2018-10-01,20740,2.2
2018-09-01,20740,2.2
2018-08-01,20740,2.6
2018-07-01,20740,2.9
2018-06-01,20740,3.3
2018-05-01,20740,2.5
2018-04-01,20740,3.0
2018-03-01,20740,3.6
2018-02-01,20740,3.6
2018-01-01,20740,3.5
2017-12-01,20740,2.8
2017-11-01,20740,2.4
2017-10-01,20740,2.3
2017-09-01,20740,2.5
2017-08-01,20740,3.0
2017-07-01,20740,3.2
2017-06-01,20740,3.4
2017-05-01,20740,2.8
2017-04-01,20740,3.0
2017-03-01,20740,3.7
2017-02-01,20740,4.2
2017-01-01,20740,4.3
2016-12-01,20740,3.4
2016-11-01,20740,2.8
2016-10-01,20740,2.9
2016-09-01,20740,2.9
2016-08-01,20740,3.3
2016-07-01,20740,3.6
2016-06-01,20740,4.0
2016-05-01,20740,3.3
2016-04-01,20740,3.9
2016-03-01,20740,4.6
2016-02-01,20740,4.6
2016-01-01,20740,4.6
2015-12-01,20740,3.9
2015-11-01,20740,3.4
2015-10-01,20740,3.2
2015-09-01,20740,3.2
2015-08-01,20740,3.5
2015-07-01,20740,4.0
2015-06-01,20740,4.3
2015-05-01,20740,4.0
2015-04-01,20740,4.1
2015-03-01,20740,4.8
2015-02-01,20740,5.1
2015-01-01,20740,5.0
2025-11-01,20940,20.0
2025-09-01,20940,21.5
2025-08-01,20940,21.7
2025-07-01,20940,20.3
2025-06-01,20940,19.0
2025-05-01,20940,17.6
2025-04-01,20940,16.2
2025-03-01,20940,16.6
2025-02-01,20940,17.2
2025-01-01,20940,18.0
2024-12-01,20940,18.5
2024-11-01,20940,19.8
2024-10-01,20940,20.1
2024-09-01,20940,19.8
2024-08-01,20940,21.2
2024-07-01,20940,19.8
2024-06-01,20940,17.5
2024-05-01,20940,16.6
2024-04-01,20940,15.5
2024-03-01,20940,16.3
2024-02-01,20940,17.2
2024-01-01,20940,17.9
2023-12-01,20940,18.3
2023-11-01,20940,19.2
2023-10-01,20940,20.1
2023-09-01,20940,19.1
2023-08-01,20940,20.2
2023-07-01,20940,18.2
2023-06-01,20940,16.8
2023-05-01,20940,15.6
2023-04-01,20940,14.0
2023-03-01,20940,15.7
2023-02-01,20940,16.3
2023-01-01,20940,16.8
2022-12-01,20940,16.3
2022-11-01,20940,17.3
2022-10-01,20940,17.7
2022-09-01,20940,17.3
2022-08-01,20940,17.9
2022-07-01,20940,15.9
2022-06-01,20940,14.4
2022-05-01,20940,12.6
2022-04-01,20940,12.1
2022-03-01,20940,12.8
2022-02-01,20940,14.0
2022-01-01,20940,15.4
2021-12-01,20940,14.6
2021-11-01,20940,15.9
2021-10-01,20940,17.6
2021-09-01,20940,18.7
2021-08-01,20940,20.5
2021-07-01,20940,20.8
2021-06-01,20940,19.7
2021-05-01,20940,17.6
2021-04-01,20940,18.1
2021-03-01,20940,17.3
2021-02-01,20940,17.7
2021-01-01,20940,17.6
2020-12-01,20940,18.2
2020-11-01,20940,18.9
2020-10-01,20940,19.9
2020-09-01,20940,22.1
2020-08-01,20940,23.8
2020-07-01,20940,27.5
2020-06-01,20940,26.4
2020-05-01,20940,28.2
2020-04-01,20940,29.1
2020-03-01,20940,24.4
2020-02-01,20940,18.3
2020-01-01,20940,20.1
2019-12-01,20940,20.9
2019-11-01,20940,22.4
2019-10-01,20940,23.1
2019-09-01,20940,22.8
2019-08-01,20940,25.3
2019-07-01,20940,22.8
2019-06-01,20940,20.8
2019-05-01,20940,18.8
2019-04-01,20940,17.7
2019-03-01,20940,18.4
2019-02-01,20940,18.9
2019-01-01,20940,20.5
2018-12-01,20940,18.9
2018-11-01,20940,19.6
2018-10-01,20940,20.5
2018-09-01,20940,21.0
2018-08-01,20940,22.1
2018-07-01,20940,20.5
2018-06-01,20940,18.9
2018-05-01,20940,17.0
2018-04-01,20940,16.5
2018-03-01,20940,17.3
2018-02-01,20940,17.6
2018-01-01,20940,18.1
2017-12-01,20940,17.7
2017-11-01,20940,19.4
2017-10-01,20940,20.1
2017-09-01,20940,21.5
2017-08-01,20940,23.1
2017-07-01,20940,21.4
2017-06-01,20940,19.9
2017-05-01,20940,18.3
2017-04-01,20940,18.3
2017-03-01,20940,19.1
2017-02-01,20940,19.4
2017-01-01,20940,20.8
2016-12-01,20940,21.8
2016-11-01,20940,23.7
2016-10-01,20940,25.7
2016-09-01,20940,27.0
2016-08-01,20940,28.3
2016-07-01,20940,28.1
2016-06-01,20940,25.4
2016-05-01,20940,23.4
2016-04-01,20940,24.5
2016-03-01,20940,22.0
2016-02-01,20940,21.7
2016-01-01,20940,22.4
2015-12-01,20940,22.2
2015-11-01,20940,23.5
2015-10-01,20940,25.0
2015-09-01,20940,25.7
2015-08-01,20940,27.4
2015-07-01,20940,27.7
2015-06-01,20940,24.8
2015-05-01,20940,23.8
2015-04-01,20940,24.7
2015-03-01,20940,23.0
2015-02-01,20940,22.8
2015-01-01,20940,24.0
2025-11-01,21060,4.9
2025-09-01,21060,4.9
2025-08-01,21060,4.7
2025-07-01,21060,5.8
2025-06-01,21060,5.1
2025-05-01,21060,4.6
2025-04-01,21060,4.7
2025-03-01,21060,5.8
2025-02-01,21060,5.9
2025-01-01,21060,5.8
2024-12-01,21060,5.4
2024-11-01,21060,5.2
2024-10-01,21060,5.1
2024-09-01,21060,5.1
2024-08-01,21060,5.4
2024-07-01,21060,6.0
2024-06-01,21060,5.5
2024-05-01,21060,4.7
2024-04-01,21060,4.4
2024-03-01,21060,5.1
2024-02-01,21060,5.4
2024-01-01,21060,4.8
2023-12-01,21060,4.1
2023-11-01,21060,4.0
2023-10-01,21060,4.1
2023-09-01,21060,4.1
2023-08-01,21060,4.3
2023-07-01,21060,4.7
2023-06-01,21060,4.7
2023-05-01,21060,4.2
2023-04-01,21060,3.7
2023-03-01,21060,4.4
2023-02-01,21060,4.9
2023-01-01,21060,4.7
2022-12-01,21060,3.8
2022-11-01,21060,4.0
2022-10-01,21060,4.1
2022-09-01,21060,4.0
2022-08-01,21060,4.3
2022-07-01,21060,4.8
2022-06-01,21060,4.7
2022-05-01,21060,4.3
2022-04-01,21060,3.7
2022-03-01,21060,4.5
2022-02-01,21060,4.6
2022-01-01,21060,4.6
2021-12-01,21060,3.8
2021-11-01,21060,3.9
2021-10-01,21060,4.1
2021-09-01,21060,4.3
2021-08-01,21060,4.3
2021-07-01,21060,5.1
2021-06-01,21060,5.6
2021-05-01,21060,4.2
2021-04-01,21060,4.3
2021-03-01,21060,4.8
2021-02-01,21060,4.8
2021-01-01,21060,5.0
2020-12-01,21060,4.5
2020-11-01,21060,4.0
2020-10-01,21060,4.2
2020-09-01,21060,4.7
2020-08-01,21060,4.9
2020-07-01,21060,6.1
2020-06-01,21060,6.1
2020-05-01,21060,15.3
2020-04-01,21060,18.4
2020-03-01,21060,5.1
2020-02-01,21060,4.3
2020-01-01,21060,4.3
2019-12-01,21060,3.4
2019-11-01,21060,3.4
2019-10-01,21060,3.4
2019-09-01,21060,3.4
2019-08-01,21060,3.8
2019-07-01,21060,4.5
2019-06-01,21060,4.4
2019-05-01,21060,3.8
2019-04-01,21060,3.6
2019-03-01,21060,4.5
2019-02-01,21060,4.5
2019-01-01,21060,4.4
2018-12-01,21060,3.6
2018-11-01,21060,3.3
2018-10-01,21060,3.6
2018-09-01,21060,3.9
2018-08-01,21060,3.6
2018-07-01,21060,4.4
2018-06-01,21060,4.5
2018-05-01,21060,3.8
2018-04-01,21060,3.6
2018-03-01,21060,4.3
2018-02-01,21060,4.5
2018-01-01,21060,4.3
2017-12-01,21060,3.5
2017-11-01,21060,3.6
2017-10-01,21060,3.8
2017-09-01,21060,3.9
2017-08-01,21060,4.2
2017-07-01,21060,5.1
2017-06-01,21060,4.9
2017-05-01,21060,4.3
2017-04-01,21060,4.4
2017-03-01,21060,5.0
2017-02-01,21060,5.2
2017-01-01,21060,5.3
2016-12-01,21060,4.3
2016-11-01,21060,4.0
2016-10-01,21060,4.2
2016-09-01,21060,4.3
2016-08-01,21060,4.0
2016-07-01,21060,4.5
2016-06-01,21060,4.6
2016-05-01,21060,4.2
2016-04-01,21060,4.0
2016-03-01,21060,4.8
2016-02-01,21060,5.0
2016-01-01,21060,4.9
2015-12-01,21060,4.4
2015-11-01,21060,4.5
2015-10-01,21060,4.4
2015-09-01,21060,4.4
2015-08-01,21060,4.4
2015-07-01,21060,5.2
2015-06-01,21060,5.3
2015-05-01,21060,5.0
2015-04-01,21060,4.7
2015-03-01,21060,5.5
2015-02-01,21060,5.5
2015-01-01,21060,5.8
2025-11-01,21140,3.3
2025-09-01,21140,3.7
2025-08-01,21140,4.1
2025-07-01,21140,5.1
2025-06-01,21140,3.9
2025-05-01,21140,3.6
2025-04-01,21140,3.1
2025-03-01,21140,3.6
2025-02-01,21140,4.5
2025-01-01,21140,4.6
2024-12-01,21140,4.4
2024-11-01,21140,4.9
2024-10-01,21140,4.6
2024-09-01,21140,4.7
